lat,lng,women_40plus
35.938451,139.653225,2580
35.947271,139.653948,268
35.943725,139.65499,1678
35.943281,139.646077,7308
35.898075,139.696384,187
35.902142,139.684401,1061
35.90481,139.694148,5
35.904049,139.679219,183
35.908301,139.68416,500
35.91136,139.678827,193
35.904308,139.662742,1445
35.911359,139.674969,92
35.907052,139.669944,2155
35.908305,139.656804,2427
35.916337,139.654331,2958
35.90196,139.656822,2447
35.896875,139.654476,264
35.89905,139.668599,15
35.904587,139.649798,25
35.921948,139.689627,223
35.921092,139.67361,3080
35.927824,139.661041,2972
35.93608,139.668574,1497
35.931799,139.669192,1245
35.929325,139.683886,316
35.931448,139.677251,1226
35.929066,139.672424,1165
35.957047,139.673457,1155
35.952536,139.654448,247
35.958656,139.656016,347
35.945736,139.680262,175
35.939376,139.680174,55
35.941505,139.667192,1975
35.955701,139.650452,712
35.949372,139.675289,152
35.955625,139.668476,2691
35.949624,139.661342,1677
35.890407,139.627406,6184
35.884273,139.637053,1068
35.88632,139.632395,2769
35.878485,139.632546,2864
35.86845,139.629526,3532
35.859794,139.638648,2876
35.88066,139.612243,1711
35.876105,139.616681,1601
35.88885,139.608079,1317
35.878993,139.615339,660
35.880643,139.619392,2014
35.889348,139.620928,3344
35.892655,139.632143,16
35.859775,139.633555,5156
35.849081,139.629004,4415
35.848408,139.616238,496
35.858325,139.613879,1357
35.857032,139.619713,1214
35.861709,139.626325,1122
35.86519,139.625233,1021
35.861186,139.616297,2413
35.868642,139.622276,554
35.869501,139.612368,1442
35.861514,139.604372,1122
35.869249,139.604887,1955
35.874578,139.608281,1494
35.881694,139.605072,2335
35.878999,139.597139,125
35.875005,139.596848,311
35.867815,139.597179,653
35.862205,139.590572,542
35.852736,139.62082,759
35.855268,139.657224,3559
35.856911,139.649659,1225
35.859578,139.643803,1989
35.869494,139.644928,6673
35.875039,139.640952,3799
35.879442,139.639309,2794
35.886801,139.636946,4366
35.886205,139.664453,2289
35.882704,139.648512,3702
35.876492,139.665393,2811
35.872047,139.664355,553
35.894443,139.649146,428
35.860092,139.665091,1520
35.863442,139.663098,4250
35.870293,139.654733,2432
35.881853,139.658696,2052
35.892377,139.659281,3
35.848584,139.659128,844
35.885941,139.653731,658
35.860986,139.658284,896
35.854099,139.663407,699
35.858298,139.660339,581
35.857156,139.668971,1325
35.846714,139.674481,4068
35.855308,139.677045,2110
35.853118,139.685475,2906
35.860296,139.690871,5223
35.85242,139.694894,695
35.861869,139.685534,897
35.842064,139.653825,4039
35.836011,139.662213,4683
35.839287,139.673985,4151
35.850171,139.646188,3991
35.840827,139.662362,3067
35.842458,139.643585,2616
35.851946,139.635394,312
35.848114,139.639388,3845
35.831416,139.629844,1602
35.836474,139.631685,2145
35.831849,139.643796,3358
35.84036,139.63799,1179
35.848207,139.666006,1029
35.847218,139.6633,381
35.865018,139.667443,1445
35.864647,139.692701,66
35.869204,139.676699,4247
35.875543,139.682285,4401
35.862758,139.710664,1853
35.875444,139.708513,837
35.870843,139.715389,110
35.888837,139.687323,953
35.884789,139.689474,1303
35.890633,139.670551,5245
35.87573,139.672944,1491
35.886892,139.710001,428
35.896072,139.706237,190
35.898678,139.716112,154
35.909904,139.699048,193
35.915548,139.700418,28
35.902606,139.707066,181
35.90704,139.706859,116
35.884098,139.742023,941
35.883923,139.728409,2262
35.884416,139.718841,33
35.88024,139.721454,268
35.892684,139.72528,234
35.890447,139.715011,57
35.88764,139.693609,768
35.878955,139.6952,1157
35.883386,139.700209,6
35.889666,139.664494,312
35.861424,139.698065,5651
35.903157,139.719398,1584
35.877485,139.690242,636
35.947053,139.686784,574
35.951423,139.686088,440
35.957812,139.686429,597
35.958252,139.709765,1486
35.950579,139.705449,668
35.948298,139.712699,504
35.94547,139.716658,636
35.941199,139.70209,1395
35.94539,139.69502,1594
35.947209,139.702384,884
35.944251,139.697661,650
35.954873,139.692259,2040
35.954334,139.696126,308
35.958359,139.695653,487
35.959624,139.692477,468
35.958849,139.703719,1104
35.950331,139.728818,280
35.941593,139.732258,114
35.948155,139.740818,238
35.943311,139.7431,129
35.937982,139.740027,94
35.936443,139.743653,195
35.933149,139.745881,77
35.931328,139.749483,38
35.93722,139.688774,85
35.92256,139.702497,206
35.935827,139.706332,141
35.934226,139.697587,257
35.92859,139.70849,419
35.933482,139.688257,49
35.935387,139.725,521
35.922092,139.726299,523
35.917981,139.718571,283
35.913639,139.711531,158
35.931701,139.720882,439
35.942584,139.723649,74
35.910835,139.731364,239
35.906381,139.72342,12
35.899909,139.742776,178
35.890983,139.742525,499
35.908002,139.742509,75
35.9145,139.741685,134
35.917645,139.745028,518
35.981273,139.708577,367
35.982116,139.720762,1047
35.972017,139.718221,665
35.974173,139.709133,701
35.961974,139.702393,190
35.966737,139.702004,180
35.983369,139.695667,261
35.987216,139.69753,52
35.987694,139.710551,700
35.99452,139.70026,334
35.977728,139.696168,658
35.980818,139.691866,16
35.972231,139.686177,274
35.965824,139.684623,384
35.965605,139.693387,1365
35.957704,139.680641,97
35.967167,139.675307,481
35.969106,139.664083,617
35.965364,139.704503,450
35.969272,139.707183,1722
35.962015,139.712312,1411
35.945668,139.683259,1022
35.942376,139.69095,1590
35.940632,139.697543,301
35.953006,139.715239,989
35.902561,139.73072,585
35.898705,139.471114,1637
35.89513,139.475864,3201
35.928997,139.473198,1332
35.92307,139.485333,201
35.935264,139.4923,14
35.913546,139.470007,423
35.9007,139.491858,2316
35.926562,139.482786,76
35.919522,139.488428,137
35.924016,139.491563,283
35.902044,139.467909,360
35.920321,139.493855,1253
35.922998,139.482845,110
35.921049,139.488184,272
35.918265,139.475439,425
35.928372,139.483572,292
35.912826,139.482239,884
35.930917,139.479201,846
35.922808,139.477694,324
35.907096,139.485966,539
35.911666,139.494417,2023
35.914901,139.475877,269
35.920522,139.473548,681
35.914157,139.485232,362
35.921,139.481679,291
35.913897,139.479885,587
35.914109,139.487876,674
35.911761,139.473933,775
35.909535,139.476732,596
35.930647,139.49234,309
35.904115,139.488812,420
35.918185,139.485342,536
35.910705,139.485971,332
35.926463,139.487928,313
35.932644,139.484594,790
35.925113,139.481593,199
35.919047,139.482729,529
35.916115,139.478342,412
35.909323,139.482809,509
35.905268,139.472411,334
35.907003,139.480844,790
35.922339,139.457298,664
35.907795,139.500463,183
35.917427,139.502536,103
35.916019,139.462209,526
35.93414,139.506132,25
35.918165,139.470826,177
35.9237,139.503115,209
35.9445,139.503485,180
35.927429,139.511154,114
35.93533,139.517979,493
35.94679,139.530009,142
35.937226,139.50147,85
35.946675,139.514222,141
35.950946,139.496418,248
35.942868,139.536253,74
35.942346,139.494321,99
35.90438,139.513182,547
35.909246,139.512219,174
35.907564,139.523294,396
35.930317,139.531025,208
35.913934,139.509611,38
35.937188,139.538225,57
35.91897,139.53466,2042
35.90374,139.542623,461
35.916419,139.511064,33
35.894501,139.526923,532
35.892651,139.50953,322
35.890957,139.55161,177
35.89575,139.5183,1474
35.895247,139.536934,676
35.882668,139.535521,301
35.902257,139.522109,817
35.887235,139.528369,351
35.901157,139.506395,748
35.901929,139.516932,209
35.900893,139.513735,215
35.89782,139.496345,171
35.893447,139.503779,58
35.880255,139.490804,454
35.894504,139.497607,2306
35.87541,139.490069,1762
35.885133,139.512728,2755
35.875991,139.498918,2546
35.881226,139.503129,626
35.876182,139.502814,350
35.878196,139.505548,435
35.880177,139.486104,2538
35.879444,139.500012,492
35.883242,139.499734,395
35.877171,139.474293,2287
35.866016,139.475305,111
35.869849,139.489259,298
35.859601,139.478112,796
35.885461,139.484043,277
35.862403,139.466168,313
35.907074,139.444897,235
35.897948,139.443767,390
35.892188,139.446381,423
35.894367,139.451295,70
35.894592,139.438113,199
35.895314,139.431184,316
35.893297,139.452707,139
35.890285,139.443053,80
35.905166,139.466899,615
35.885053,139.447962,1225
35.900526,139.422691,577
35.908353,139.392202,4423
35.913666,139.438204,4193
35.912881,139.427973,805
35.921841,139.409215,475
35.922857,139.416984,577
35.926319,139.430536,1600
35.918314,139.425946,170
35.926197,139.43922,297
35.922145,139.450819,1098
35.935071,139.426794,562
35.930358,139.448462,697
35.93721,139.454611,632
35.933621,139.42053,408
35.939246,139.438786,1641
35.951998,139.432958,1499
35.949855,139.456915,379
35.946952,139.464221,73
35.951342,139.467109,13
35.929682,139.429027,422
35.926268,139.449019,489
35.926301,139.422765,826
35.94063,139.487882,250
35.930509,139.464561,311
35.940194,139.469092,253
35.953395,139.474279,243
35.950233,139.485627,454
35.941849,139.477704,1557
35.894673,139.466189,303
35.921036,139.425076,1577
35.928758,139.497033,103
35.9245,139.467619,1309
35.905458,139.460878,720
35.896918,139.512412,202
35.90261,139.417196,930
35.947171,139.428877,522
35.880528,139.459269,2187
35.891499,139.467622,666
35.894958,139.4632,457
35.887173,139.442936,293
35.897432,139.46,926
35.888088,139.466492,345
35.888192,139.473035,807
35.891702,139.479383,609
35.875429,139.458222,500
35.885909,139.436046,307
35.904942,139.455378,330
36.144831,139.384556,292
36.146882,139.382694,28
36.143214,139.384319,88
36.14404,139.381697,95
36.141376,139.386904,115
36.14694,139.388728,348
36.144342,139.401941,701
36.143126,139.390924,332
36.13886,139.39524,1696
36.147211,139.401515,53
36.154335,139.386166,1036
36.145362,139.378531,485
36.150548,139.377845,684
36.153643,139.36585,2441
36.144923,139.370625,156
36.14686,139.362091,485
36.13955,139.378231,363
36.141961,139.379535,337
36.144014,139.374899,280
36.141783,139.373736,388
36.137457,139.38445,325
36.139985,139.38557,544
36.138477,139.388864,142
36.135607,139.389701,302
36.137318,139.391589,611
36.162308,139.38731,365
36.164629,139.392014,1165
36.151047,139.413554,2959
36.164519,139.406267,382
36.148271,139.398108,550
36.168231,139.3809,1603
36.174169,139.373483,386
36.165597,139.368438,1150
36.162262,139.362704,321
36.175609,139.353925,962
36.175192,139.345568,266
36.163917,139.346524,1323
36.172216,139.337536,1855
36.173085,139.342991,212
36.179512,139.339842,468
36.144816,139.337307,567
36.155368,139.346407,323
36.150128,139.353284,961
36.145768,139.35321,111
36.142213,139.314928,180
36.148175,139.324546,68
36.130391,139.412979,1150
36.14173,139.40912,740
36.138147,139.416243,314
36.117276,139.415547,1021
36.123763,139.426871,301
36.117433,139.430685,677
36.17343,139.389071,364
36.181313,139.40979,683
36.177068,139.397266,448
36.167579,139.420682,142
36.18619,139.360266,419
36.187286,139.370713,480
36.190079,139.382038,812
36.187902,139.39517,112
36.196221,139.366527,88
36.191883,139.349436,361
36.195223,139.337737,409
36.206183,139.340306,102
36.183094,139.340708,1176
36.156802,139.32022,915
36.166948,139.334351,585
36.16836,139.30974,1928
36.1703,139.315865,413
36.121928,139.381292,866
36.122798,139.366105,872
36.104421,139.378293,253
36.114066,139.375914,115
36.152759,139.427404,217
36.1629,139.427443,273
36.151388,139.381887,231
36.155614,139.379775,917
36.155633,139.383117,425
36.176121,139.33223,413
36.153884,139.394087,920
36.125192,139.388999,81
36.11717,139.381945,107
36.106693,139.393775,119
36.115662,139.399783,136
36.112596,139.403481,63
36.105209,139.403716,105
36.10858,139.413129,133
36.108614,139.385431,93
36.102908,139.402488,22
36.099497,139.402324,41
36.097155,139.408564,35
36.097524,139.414568,31
36.09991,139.423503,222
36.090769,139.415369,53
36.089753,139.426284,90
36.084084,139.416537,212
36.078599,139.409733,221
36.079497,139.43334,245
36.078349,139.421865,659
36.227055,139.385397,1515
36.215576,139.376474,788
36.231774,139.358041,160
36.234738,139.365296,182
36.23846,139.353652,113
36.234356,139.343497,158
36.24927,139.361533,134
36.224512,139.345405,292
36.217661,139.349122,303
36.216811,139.361602,154
36.209173,139.358467,48
36.206669,139.362403,269
36.204133,139.351052,67
36.213538,139.341025,88
36.209752,139.381901,351
36.208744,139.389402,251
36.215276,139.391681,122
36.212938,139.402822,628
36.207004,139.39643,401
36.19934,139.392878,242
36.201871,139.378559,113
36.204521,139.374089,324
36.205255,139.414778,405
36.190875,139.415289,329
36.207673,139.406327,34
36.214405,139.409128,124
36.198678,139.430402,59
36.219536,139.389004,619
36.223651,139.372162,89
36.122373,139.34705,748
36.128791,139.329859,198
36.132928,139.315864,104
36.136279,139.334017,266
36.133116,139.351147,201
36.11891,139.358203,427
36.108066,139.344141,122
36.104444,139.36243,405
36.100225,139.334248,446
36.100358,139.318791,89
36.11043,139.315884,355
36.114962,139.328231,36
36.120722,139.325236,197
36.114921,139.338205,431
36.172516,139.32979,988
35.799705,139.726717,3955
35.803295,139.727924,2460
35.796888,139.722048,1116
35.806264,139.716681,2507
35.806125,139.711065,4267
35.798513,139.715161,3799
35.812035,139.704586,3949
35.80687,139.706766,700
35.798234,139.70642,424
35.80117,139.707115,970
35.803629,139.700358,499
35.802431,139.704294,1087
35.802276,139.697826,83
35.808539,139.713902,1342
35.811675,139.712768,4024
35.81902,139.723153,4431
35.810979,139.719766,3519
35.821413,139.711612,2701
35.825637,139.711761,3046
35.826581,139.724757,3923
35.83073,139.708788,819
35.834443,139.714908,636
35.838229,139.715404,3121
35.807894,139.734617,4766
35.803532,139.734144,2918
35.802585,139.741185,773
35.799714,139.732119,5630
35.798699,139.756157,1298
35.793442,139.752802,1595
35.78772,139.742342,1765
35.831976,139.752263,1230
35.825973,139.763083,2392
35.823967,139.761768,77
35.833539,139.75965,420
35.835576,139.764822,202
35.831576,139.764435,409
35.832316,139.773714,1948
35.827513,139.772009,932
35.824099,139.772642,668
35.824947,139.74805,1027
35.818084,139.75318,424
35.816293,139.757033,646
35.821064,139.760964,743
35.82641,139.756826,413
35.841907,139.722957,4080
35.855065,139.712175,10
35.850548,139.71795,1672
35.852945,139.726883,1015
35.859289,139.720678,1810
35.867806,139.721537,1262
35.863044,139.730491,790
35.85782,139.736774,1545
35.853486,139.74642,268
35.847713,139.73287,1248
35.845877,139.737663,898
35.84772,139.744915,1077
35.856072,139.709621,539
35.855125,139.705507,961
35.850869,139.706411,535
35.84475,139.686674,3325
35.846384,139.698192,1182
35.8445,139.679699,1379
35.829357,139.703881,1526
35.829225,139.694139,783
35.837325,139.703483,1726
35.833517,139.703332,3551
35.83211,139.689338,796
35.836826,139.678427,1689
35.832021,139.684576,1086
35.837675,139.681322,714
35.841343,139.686174,1037
35.851797,139.701754,2975
35.840634,139.767318,2462
35.8457,139.76126,913
35.840125,139.749107,2061
35.851424,139.756264,580
35.838624,139.754899,1065
35.856924,139.761532,864
35.850061,139.770295,675
35.8398,139.776282,593
35.835819,139.776446,245
35.856266,139.755157,81
35.852861,139.768463,1115
35.858309,139.747132,906
35.859082,139.752848,5
35.865897,139.762926,298
35.867562,139.765198,310
35.875082,139.72018,46
35.867134,139.727238,681
35.865438,139.757929,546
35.86327,139.759705,663
35.882732,139.746278,3672
35.86957,139.738611,1661
35.868668,139.748645,2961
35.868555,139.755622,3096
35.871206,139.730507,1561
35.860416,139.7593,700
35.843252,139.697462,804
35.839754,139.697002,330
35.84395,139.701819,233
35.825107,139.782076,77
35.823768,139.779171,829
35.836572,139.736447,2751
35.833283,139.743085,2307
35.827888,139.743095,1943
35.834515,139.730002,3031
35.826072,139.732084,1617
35.823882,139.743493,1008
35.815025,139.729775,79
35.819489,139.727817,582
35.822804,139.733516,4991
35.811929,139.751567,933
35.8626,139.751749,1297
35.842371,139.706748,1195
36.141852,139.455339,383
36.132911,139.456005,189
36.137073,139.454238,308
36.140614,139.450052,401
36.137187,139.446813,995
36.136024,139.460554,125
36.140666,139.461469,243
36.143397,139.461985,130
36.143074,139.458746,169
36.140105,139.464718,261
36.136907,139.465596,453
36.131387,139.462041,1260
36.133408,139.469,170
36.129308,139.440228,1731
36.12952,139.458526,290
36.119142,139.453832,279
36.148533,139.461001,1235
36.14569,139.459834,381
36.170894,139.462494,387
36.161674,139.453246,225
36.147828,139.467321,751
36.143597,139.472294,1280
36.143547,139.480117,615
36.154493,139.439574,143
36.159523,139.445294,110
36.144978,139.445885,115
36.145045,139.437877,108
36.143919,139.428403,86
36.120534,139.463351,365
36.110716,139.475344,177
36.116355,139.470381,75
36.166291,139.485106,738
36.159103,139.478426,365
36.16077,139.469352,406
36.182952,139.465751,186
36.183743,139.48507,522
36.191029,139.432302,248
36.187912,139.449782,100
36.120137,139.493062,950
36.099535,139.490874,341
